,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
11589,2.0,0.624,2.0,1.0,2.0,2.0,5.0,5.0,30.0,6.0,1.0,144.0,0.0
11590,0.0,0.92,0.0,1.0,2.0,2.0,5.0,5.0,2277.964901664145,0.0,2.0,121.0,1.0
11591,95.0,0.556,1.0,1.0,1.0,2.0,5.0,6.0,75.0,6.0,1.0,32.0,1.0
11592,2.0,0.624,1.0,1.0,2.0,2.0,5.0,6.0,300.0,6.0,3.0,89.0,0.0
11593,0.0,0.92,2.0,1.0,2.0,2.0,5.0,4.0,750.0,1.0,1.0,16.0,0.0
11594,2.0,0.624,1.0,1.0,1.0,2.0,5.0,2.0,75.0,6.0,1.0,302.0,1.0
11595,2.0,0.624,1.0,0.0,0.0,2.0,5.0,4.0,30.0,6.0,2.0004270082732853,40.0,1.0
11596,6.0,0.92,2.0,1.0,2.0,1.0,5.0,10.0,75.0,4.0,1.0,35.0,1.0
11597,0.0,0.92,2.0,1.0,2.0,2.0,5.0,19.0,3000.0,6.0,4.0,50.0,0.0
11598,19.0,0.5579999999999999,2.0,1.0,0.0,3.0,5.0,5.0,9.0,6.0,1.0,87.0,0.0
11599,58.0,0.899,1.0,0.0,2.0,2.0,5.0,0.0,2277.964901664145,0.0,0.0,96.0,1.0
11600,2.0,0.624,2.0,0.0,2.0,3.0,5.0,3.0,2277.964901664145,6.0,0.0,2.0,0.0
11601,13.0,0.855,1.0,1.0,1.0,3.0,5.0,10.0,300.0,6.0,2.0,38.0,0.0
11602,9.0,0.926,1.0,1.0,2.0,2.0,5.0,9.0,300.0,6.0,5.0,7.0,1.0
11603,34.0,0.579,1.0,1.0,2.0,3.0,5.0,8.0,300.0,6.0,3.0,50.0,1.0
11604,0.0,0.92,1.0,1.0,2.0,2.0,5.0,5.0,10001.0,6.0,0.0,43.0,0.0
11605,2.0,0.624,2.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,2.0004270082732853,9.0,0.0
11606,2.0,0.624,1.0,0.0,2.0,3.0,5.0,2.0,75.0,6.0,1.0,144.0,1.0
11607,12.0,0.804,2.0,1.0,2.0,2.0,2.0,6.0,75.0,0.0,1.0,36.0,0.0
11608,9.0,0.926,1.0,1.0,2.0,2.0,5.0,16.0,750.0,6.0,0.0,48.0,1.0
11609,58.0,0.899,2.0,1.0,2.0,2.0,5.0,2.0,2277.964901664145,6.0,1.0,37.0,0.0
11610,64.0,0.527,1.0,1.0,2.0,2.0,0.0,4.0,30.0,6.0,2.0,18.0,1.0
11611,0.0,0.92,1.0,1.0,1.0,2.0,5.0,9.0,3000.0,6.0,1.0,102.0,0.0
11612,0.0,0.92,1.0,1.0,2.0,2.0,5.0,5.0,300.0,6.0,2.0,124.0,0.0
11613,60.0,0.6890000000000001,2.0,1.0,1.0,2.0,5.0,14.0,2277.964901664145,0.0,5.0,51.0,1.0
11614,15.0,0.91,1.0,1.0,2.0,3.0,5.0,18.0,2277.964901664145,0.0,1.0,312.0,0.0
11615,48.0,0.939,1.0,0.0,1.0,1.0,5.0,7.0,2277.964901664145,0.0,1.0,182.0,0.0
11616,0.0,0.92,1.0,1.0,2.0,2.0,5.0,4.0,75.0,6.0,1.0,132.0,0.0
11617,23.0,0.939,1.0,0.0,2.0,4.0,5.0,21.0,2277.964901664145,0.0,5.0,82.0,0.0
11618,0.0,0.92,2.0,1.0,2.0,2.0,5.0,7.0,30.0,4.0,1.0,135.0,0.0
11619,38.0,0.925,2.0,1.0,0.0,2.0,5.0,13.0,75.0,3.0,2.0,13.0,0.0
11620,36.0,0.897,2.0,0.0,2.0,0.0,5.0,0.0,2277.964901664145,0.0,1.0,50.0,0.0
11621,0.0,0.92,1.0,1.0,1.0,4.0,1.0,13.0,7500.0,6.0,5.0,28.0,0.0
11622,26.0,0.865,1.0,0.0,2.0,0.0,5.0,5.0,75.0,0.0,0.0,40.0,0.0
11623,23.0,0.939,1.0,1.0,2.0,2.0,5.0,18.0,75.0,6.0,5.0,170.0,0.0
11624,9.0,0.926,1.0,1.0,1.0,3.0,1.0,10.0,75.0,5.0,4.0,28.0,0.0
11625,2.0,0.624,2.0,0.0,2.0,2.0,0.0,11.0,2277.964901664145,0.0,0.0,66.0,0.0
11626,6.0,0.92,1.0,1.0,2.0,3.0,5.0,21.0,2277.964901664145,6.0,1.0,9.0,0.0
11627,20.0,0.923,1.0,1.0,2.0,3.0,5.0,14.0,3000.0,6.0,4.0,11.0,1.0
11628,8.0,0.913,1.0,1.0,2.0,2.0,5.0,11.0,75.0,6.0,1.0,17.0,0.0
11629,57.0,0.743,1.0,1.0,2.0,2.0,5.0,11.0,9.0,0.0,1.0,118.0,0.0
11630,6.0,0.92,2.0,1.0,2.0,2.0,5.0,10.0,10001.0,5.0,5.0,29.0,0.0
11631,4.0,0.767,1.0,0.0,1.0,2.0,5.0,9.0,2277.964901664145,6.0,0.0,182.0,0.0
11632,58.0,0.899,2.0,1.0,2.0,3.0,5.0,15.0,300.0,0.0,4.0,76.0,0.0
11633,0.0,0.92,2.0,0.0,2.0,2.0,4.0,21.0,2277.964901664145,0.0,5.0,33.0,1.0
11634,24.0,0.8270000000000001,1.0,1.0,2.0,2.0,5.0,9.0,75.0,6.0,1.0,72.0,0.0
11635,2.0,0.624,2.0,0.0,1.0,1.0,5.0,2.0,2277.964901664145,0.0,2.0004270082732853,107.0,0.0
11636,17.0,0.924,1.0,1.0,2.0,2.0,5.0,7.0,9.0,3.0,0.0,8.0,0.0
11637,32.0,0.682,1.0,0.0,2.0,2.0,5.0,15.0,2277.964901664145,0.0,1.0,66.0,1.0
11638,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,2.0,46.0,1.0
11639,0.0,0.92,2.0,1.0,2.0,2.0,3.0,1.0,30.0,6.0,1.0,107.0,0.0
11640,15.0,0.91,2.0,1.0,2.0,2.0,5.0,5.0,300.0,6.0,0.0,94.0,0.0
11641,15.0,0.91,1.0,1.0,2.0,2.0,5.0,10.0,3000.0,5.0,0.0,50.0,0.0
11642,2.0,0.624,0.0,1.0,1.0,2.0,5.0,1.0,2277.964901664145,0.0,1.0,39.0,1.0
11643,9.0,0.926,1.0,1.0,2.0,1.0,5.0,21.0,75.0,6.0,2.0,37.0,0.0
11644,9.0,0.926,1.0,0.0,1.0,1.0,5.0,6.0,10001.0,6.0,4.0,144.0,0.0
11645,81.0,0.722,1.0,1.0,0.0,3.0,5.0,10.0,3000.0,6.0,3.0,19.0,1.0
11646,9.0,0.926,0.0,1.0,2.0,1.0,5.0,16.0,2277.964901664145,0.0,2.0,28.0,0.0
11647,17.0,0.924,1.0,1.0,2.0,3.0,5.0,10.0,2277.964901664145,0.0,1.0,47.0,1.0
11648,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,75.0,5.0,5.0,7.0,0.0
11649,0.0,0.92,1.0,1.0,2.0,2.0,5.0,12.0,750.0,6.0,2.0,42.0,0.0
11650,0.0,0.92,1.0,0.0,2.0,2.0,2.0,5.0,3000.0,5.0,2.0,37.0,0.0
11651,6.0,0.92,1.0,1.0,2.0,4.0,5.0,10.0,2277.964901664145,5.0,1.0,48.0,0.0
11652,9.0,0.926,1.0,0.0,2.0,2.0,5.0,2.0,300.0,6.0,1.0,46.0,0.0
11653,0.0,0.92,1.0,1.0,1.0,2.0,5.0,2.0,9.0,3.0,1.0,78.0,0.0
11654,59.0,0.915,2.0,1.0,2.0,4.0,5.0,21.0,3000.0,5.0,0.0,110.0,0.0
11655,2.0,0.624,1.0,1.0,2.0,2.0,4.0,0.0,30.0,5.0,1.0,102.0,1.0
11656,57.0,0.743,1.0,1.0,2.0,2.0,5.0,5.0,9.0,3.0,1.0,8.0,0.0
11657,25.0,0.55,1.0,1.0,1.0,3.0,5.0,21.0,2277.964901664145,0.0,5.0,128.0,1.0
11658,12.0,0.804,2.0,1.0,1.0,2.0,5.0,14.0,75.0,5.0,2.0,46.0,0.0
11659,0.0,0.92,1.0,1.0,2.0,3.0,5.0,11.0,300.0,5.0,5.0,24.0,0.0
11660,42.0,0.769,1.0,1.0,0.0,3.0,5.0,7.0,75.0,0.0,3.0,13.0,0.0
11661,0.0,0.92,2.0,1.0,2.0,2.0,5.0,10.0,10001.0,2.0,3.0,84.0,0.0
11662,2.0,0.624,1.0,1.0,2.0,2.0,5.0,10.100141413083328,3000.0,6.0,1.0,36.0,1.0
11663,48.0,0.939,1.0,1.0,2.0,3.0,5.0,10.0,3000.0,6.0,1.0,6.0,0.0
11664,15.0,0.91,1.0,1.0,2.0,2.0,5.0,3.0,9.0,6.0,2.0,34.0,0.0
11665,27.0,0.698,1.0,1.0,2.0,2.0,5.0,6.0,9.0,6.0,0.0,100.0,0.0
11666,2.0,0.624,1.0,1.0,2.0,2.0,5.0,5.0,75.0,6.0,1.0,52.0,0.0
11667,0.0,0.92,1.0,0.0,2.0,2.0,5.0,3.0,2277.964901664145,6.0,5.0,74.0,0.0
11668,18.0,0.6659999999999999,1.0,0.0,1.0,1.0,5.0,2.0,2277.964901664145,0.0,1.0,110.0,0.0
11669,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,75.0,6.0,1.0,131.0,0.0
11670,9.0,0.926,2.0,1.0,2.0,2.0,5.0,21.0,3000.0,6.0,2.0,12.0,0.0
11671,2.0,0.624,1.0,0.0,1.0,2.0,5.0,4.0,2277.964901664145,0.0,1.0,6.0,1.0
11672,13.0,0.855,1.0,0.0,1.0,2.0,5.0,3.0,3000.0,6.0,1.0,51.0,0.0
11673,65.0,0.7659999999999999,2.0,0.0,1.0,2.0,5.0,8.0,2277.964901664145,0.0,0.0,56.0,0.0
11674,20.0,0.923,1.0,1.0,2.0,3.0,5.0,12.0,3000.0,6.0,2.0,18.0,0.0
11675,61.0,0.895,1.0,1.0,2.0,2.0,5.0,11.0,7500.0,6.0,2.0,136.0,0.0
11676,4.0,0.767,1.0,0.0,1.0,2.0,5.0,4.0,2277.964901664145,0.0,1.0,14.0,1.0
11677,112.0,0.563,1.0,1.0,1.0,4.0,5.0,0.0,2277.964901664145,0.0,2.0004270082732853,43.0,1.0
11678,36.0,0.897,1.0,1.0,2.0,2.0,5.0,21.0,10001.0,5.0,1.0,108.0,0.0
11679,22.0,0.754,2.0,1.0,1.0,1.0,5.0,15.0,75.0,6.0,5.0,41.0,0.0
11680,0.0,0.92,1.0,1.0,2.0,2.0,5.0,6.0,300.0,6.0,1.0,70.0,0.0
11681,0.0,0.92,2.0,1.0,2.0,2.0,5.0,13.0,10001.0,6.0,2.0,168.0,0.0
11682,2.0,0.624,1.0,1.0,2.0,3.0,5.0,14.0,75.0,4.0,1.0,224.0,0.0
11683,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,10001.0,6.0,3.0,228.0,0.0
11684,85.0,0.698,1.0,1.0,2.0,2.0,5.0,7.0,750.0,6.0,1.0,131.0,0.0
11685,13.0,0.855,1.0,0.0,0.0,2.0,5.0,2.0,7500.0,6.0,1.0,46.0,0.0
11686,0.0,0.92,1.0,1.0,2.0,2.0,5.0,14.0,2277.964901664145,0.0,1.0,44.0,0.0
11687,2.0,0.624,2.0,1.0,2.0,2.0,5.0,2.0,300.0,3.0,1.0,7.0,0.0
11688,2.0,0.624,2.0,1.0,1.0,2.0,5.0,0.0,30.0,6.0,1.0,68.0,1.0
11689,0.0,0.92,1.0,0.0,2.0,2.0,5.0,4.0,2277.964901664145,0.0,0.0,23.0,0.0
11690,20.0,0.923,2.0,1.0,2.0,2.0,5.0,21.0,9.0,6.0,5.0,83.0,0.0
11691,0.0,0.92,1.0,1.0,2.0,2.0,5.0,4.0,9.0,3.0,1.0,149.0,0.0
11692,22.0,0.754,1.0,1.0,2.0,2.0,5.0,5.0,7500.0,6.0,1.0,162.0,0.0
11693,33.0,0.802,1.0,1.0,2.0,2.0,5.0,3.0,2277.964901664145,0.0,1.0,27.0,1.0
11694,50.0,0.903,2.0,1.0,1.0,2.0,5.0,6.0,30.0,4.0,5.0,119.0,0.0
11695,60.0,0.6890000000000001,2.0,0.0,2.0,1.0,5.0,12.0,2277.964901664145,0.0,0.0,41.0,0.0
11696,25.0,0.55,1.0,0.0,1.0,2.0,5.0,0.0,75.0,1.0,0.0,72.0,1.0
11697,15.0,0.91,1.0,1.0,2.0,2.0,5.0,6.0,10001.0,6.0,1.0,3.0,0.0
11698,0.0,0.92,1.0,1.0,2.0,2.0,5.0,11.0,75.0,6.0,2.0,28.0,0.0
11699,15.0,0.91,2.0,1.0,2.0,2.0,5.0,7.0,30.0,6.0,1.0,39.0,0.0
11700,1.0,0.7759999999999999,1.0,1.0,2.0,2.0,0.0,6.0,9.0,6.0,3.0,144.0,0.0
11701,0.0,0.92,1.0,1.0,2.0,2.0,5.0,7.0,2277.964901664145,0.0,1.0,184.0,1.0
11702,2.0,0.624,2.0,0.0,0.0,2.0,1.0,5.0,30.0,4.0,3.0,37.0,0.0
11703,2.0,0.624,1.0,1.0,2.0,2.0,5.0,4.0,75.0,6.0,1.0,40.0,1.0
11704,9.0,0.926,1.0,1.0,2.0,2.0,5.0,7.0,10001.0,6.0,1.0,44.0,0.0
11705,9.0,0.926,1.0,1.0,2.0,3.0,5.0,12.0,30.0,3.0,1.0,23.0,0.0
11706,15.0,0.91,2.0,1.0,2.0,3.0,5.0,21.0,75.0,6.0,3.0,138.0,0.0
11707,25.0,0.55,2.0,1.0,2.0,2.0,5.0,15.0,300.0,6.0,2.0,76.0,0.0
11708,28.0,0.893,1.0,1.0,2.0,2.0,1.0,5.0,75.0,6.0,2.0,29.0,0.0
11709,23.0,0.939,1.0,1.0,2.0,2.0,5.0,15.0,2277.964901664145,0.0,1.0,150.0,0.0
11710,15.0,0.91,1.0,1.0,2.0,4.0,5.0,9.0,10001.0,6.0,1.0,61.0,0.0
11711,85.0,0.698,1.0,1.0,2.0,2.0,5.0,5.0,2277.964901664145,0.0,3.0,25.0,0.0
11712,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,1.0,130.0,0.0
11713,51.0,0.555,2.0,0.0,1.0,2.0,5.0,8.0,75.0,6.0,1.0,7.0,0.0
11714,0.0,0.92,1.0,1.0,2.0,2.0,5.0,19.0,3000.0,6.0,5.0,62.0,0.0
11715,2.0,0.624,1.0,0.0,0.0,2.0,5.0,0.0,2277.964901664145,0.0,2.0004270082732853,89.0,1.0
11716,93.0,0.725,2.0,1.0,2.0,3.0,5.0,9.0,3000.0,6.0,2.0,18.0,0.0
11717,0.0,0.92,1.0,1.0,2.0,3.0,5.0,21.0,3000.0,5.0,5.0,92.0,0.0
11718,80.0,0.479,2.0,0.0,2.0,1.0,5.0,2.0,750.0,6.0,2.0,39.0,0.0
11719,90.0,0.83,1.0,1.0,2.0,2.0,5.0,8.0,75.0,6.0,5.0,25.0,0.0
11720,0.0,0.92,1.0,1.0,2.0,2.0,5.0,10.0,9.0,6.0,1.0,294.0,0.0
11721,2.0,0.624,2.0,0.0,2.0,1.0,5.0,0.0,2277.964901664145,0.0,2.0004270082732853,2.0,0.0
11722,15.0,0.91,2.0,1.0,2.0,3.0,4.0,15.0,3000.0,6.0,2.0,1.0,0.0
11723,32.0,0.682,1.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,2.0,14.0,0.0
11724,16.0,0.884,1.0,1.0,2.0,2.0,5.0,21.0,10001.0,6.0,5.0,80.0,0.0
11725,33.0,0.802,2.0,1.0,2.0,3.0,5.0,12.0,2277.964901664145,0.0,1.0,88.0,0.0
11726,0.0,0.92,2.0,1.0,2.0,2.0,5.0,8.0,300.0,5.0,1.0,8.0,0.0
11727,44.0,0.698,2.0,0.0,1.0,1.0,5.0,4.0,2277.964901664145,0.0,2.0,54.0,0.0
11728,2.0,0.624,1.0,1.0,2.0,2.0,5.0,6.0,9.0,6.0,2.0,32.0,1.0
11729,15.0,0.91,1.0,1.0,2.0,4.0,2.0,21.0,2277.964901664145,0.0,5.0,160.0,0.0
11730,2.0,0.624,2.0,1.0,2.0,2.0,5.0,2.0,75.0,6.0,2.0004270082732853,10.0,0.0
11731,15.0,0.91,2.0,1.0,2.0,2.0,5.0,10.0,75.0,0.0,3.0,10.0,0.0
11732,2.0,0.624,2.0,1.0,2.0,2.0,5.0,4.0,300.0,6.0,3.0,11.0,0.0
11733,111.0,0.698,2.0,0.0,0.0,2.0,5.0,21.0,75.0,6.0,1.0,90.0,0.0
11734,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,10001.0,6.0,5.0,21.0,0.0
11735,0.0,0.92,1.0,1.0,2.0,2.0,5.0,9.0,750.0,6.0,2.0,36.0,0.0
11736,8.0,0.913,2.0,1.0,2.0,3.0,5.0,18.0,300.0,0.0,1.0,43.0,0.0
11737,2.0,0.624,1.0,1.0,2.0,2.0,5.0,10.0,3000.0,6.0,1.0,35.0,1.0
11738,82.0,0.743,1.0,1.0,0.0,3.0,5.0,11.0,300.0,6.0,2.0,46.0,0.0
11739,12.0,0.804,1.0,0.0,2.0,2.0,5.0,2.0,2277.964901664145,0.0,0.0,53.0,1.0
11740,2.0,0.624,2.0,1.0,2.0,3.0,4.0,10.0,75.0,6.0,1.0,15.0,1.0
11741,14.0,0.887,1.0,0.0,2.0,3.0,5.0,10.0,2277.964901664145,0.0,2.0,24.0,1.0
11742,0.0,0.92,2.0,1.0,2.0,2.0,5.0,14.0,300.0,6.0,1.0,97.0,0.0
11743,15.0,0.91,2.0,0.0,1.0,1.0,5.0,2.0,2277.964901664145,0.0,1.0,5.0,0.0
11744,15.0,0.91,1.0,1.0,2.0,1.0,5.0,21.0,75.0,6.0,4.0,94.0,0.0
11745,0.0,0.92,1.0,1.0,2.0,2.0,4.0,2.0,2277.964901664145,0.0,1.0,44.0,1.0
11746,0.0,0.92,1.0,1.0,2.0,2.0,5.0,4.0,2277.964901664145,0.0,0.0,40.0,0.0
11747,16.0,0.884,1.0,1.0,2.0,2.0,2.0,6.0,2277.964901664145,0.0,5.0,28.0,0.0
11748,0.0,0.92,2.0,1.0,2.0,2.0,1.0,13.0,10001.0,6.0,1.0,34.0,0.0
11749,36.0,0.897,2.0,0.0,1.0,1.0,5.0,5.0,2277.964901664145,0.0,0.0,18.0,0.0
11750,58.0,0.899,1.0,1.0,2.0,3.0,1.0,15.0,9.0,3.0,1.0,55.0,0.0
11751,2.0,0.624,2.0,0.0,1.0,1.0,5.0,3.0,2277.964901664145,0.0,0.0,140.0,0.0
11752,0.0,0.92,2.0,0.0,2.0,0.0,5.0,2.0,2277.964901664145,0.0,0.0,47.0,0.0
11753,35.0,0.878,1.0,1.0,2.0,2.0,5.0,6.0,2277.964901664145,0.0,1.0,20.0,0.0
11754,15.0,0.91,1.0,1.0,2.0,1.0,5.0,19.0,75.0,6.0,5.0,10.0,0.0
11755,62.0,0.89,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,2.0,106.0,0.0
11756,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,10001.0,6.0,5.0,23.0,0.0
11757,7.0,0.762,1.0,0.0,2.0,2.0,5.0,3.0,30.0,6.0,2.0,110.0,1.0
11758,15.0,0.91,1.0,1.0,2.0,3.0,5.0,21.0,7500.0,6.0,2.0,36.0,0.0
11759,9.0,0.926,1.0,0.0,1.0,2.0,5.0,6.0,75.0,6.0,1.0,162.0,0.0
11760,15.0,0.91,1.0,1.0,2.0,2.0,0.0,5.0,3000.0,6.0,1.0,43.0,0.0
11761,0.0,0.92,1.0,1.0,2.0,2.0,0.0,9.0,75.0,6.0,5.0,30.0,0.0
11762,68.0,0.795,2.0,1.0,1.0,2.0,5.0,10.0,75.0,0.0,1.0,29.0,0.0
11763,13.0,0.855,2.0,0.0,2.0,2.0,5.0,4.0,10001.0,6.0,2.0,75.0,0.0
11764,0.0,0.92,1.0,0.0,2.0,0.0,5.0,3.0,2277.964901664145,6.0,0.0,16.0,0.0
11765,42.0,0.769,2.0,0.0,2.0,1.0,5.0,1.0,2277.964901664145,0.0,2.0004270082732853,29.0,0.0
11766,2.0,0.624,2.0,1.0,1.0,2.0,5.0,5.0,2277.964901664145,0.0,2.0004270082732853,145.0,0.0
11767,34.0,0.579,2.0,0.0,1.0,1.0,5.0,4.0,2277.964901664145,0.0,0.0,38.0,0.0
11768,0.0,0.92,1.0,1.0,2.0,2.0,5.0,5.0,300.0,6.0,1.0,46.0,0.0
11769,0.0,0.92,1.0,1.0,2.0,2.0,5.0,8.0,9.0,4.0,3.0,38.0,0.0
11770,0.0,0.92,2.0,1.0,2.0,2.0,5.0,4.0,300.0,4.0,2.0,64.0,0.0
11771,2.0,0.624,1.0,1.0,2.0,2.0,5.0,3.0,750.0,6.0,2.0,20.0,1.0
11772,27.0,0.698,1.0,1.0,2.0,2.0,5.0,9.0,30.0,6.0,1.0,11.0,0.0
11773,2.0,0.624,1.0,1.0,2.0,2.0,5.0,4.0,7500.0,6.0,0.0,25.0,1.0
11774,115.0,0.487,1.0,1.0,0.0,2.0,5.0,5.0,30.0,6.0,1.0,92.0,0.0
11775,2.0,0.624,1.0,0.0,1.0,1.0,5.0,5.0,2277.964901664145,6.0,0.0,14.0,1.0
11776,9.0,0.926,1.0,1.0,2.0,3.0,5.0,15.0,300.0,6.0,2.0,75.0,0.0
11777,65.0,0.7659999999999999,2.0,1.0,2.0,2.0,5.0,6.0,75.0,6.0,4.0,8.0,0.0
11778,9.0,0.926,1.0,0.0,2.0,1.0,5.0,3.0,2277.964901664145,0.0,1.0,22.0,0.0
11779,19.0,0.5579999999999999,1.0,1.0,2.0,2.0,5.0,8.0,30.0,3.0,1.0,21.0,1.0
11780,2.0,0.624,1.0,1.0,2.0,2.0,5.0,5.0,9.0,6.0,1.0,87.0,1.0
11781,0.0,0.92,1.0,1.0,0.0,2.0,5.0,6.0,10001.0,6.0,1.0,32.0,0.0
11782,0.0,0.92,1.0,0.0,2.0,3.0,5.0,1.0,2277.964901664145,0.0,1.0,28.0,1.0
11783,85.0,0.698,1.0,1.0,1.0,2.0,5.0,10.0,2277.964901664145,0.0,1.0,16.0,0.0
11784,30.0,0.866,1.0,1.0,2.0,3.0,5.0,19.0,2277.964901664145,0.0,3.0,101.0,1.0
11785,51.0,0.555,1.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,1.0,64.0,1.0
11786,48.0,0.939,1.0,1.0,2.0,2.0,5.0,18.0,75.0,6.0,2.0004270082732853,47.0,1.0
11787,0.0,0.92,1.0,1.0,2.0,3.0,5.0,17.0,10001.0,6.0,2.0,15.0,0.0
11788,15.0,0.91,2.0,1.0,2.0,2.0,5.0,9.0,75.0,4.0,2.0,11.0,0.0
11789,36.0,0.897,2.0,0.0,2.0,2.0,5.0,4.0,2277.964901664145,0.0,2.0004270082732853,22.0,0.0
11790,33.0,0.802,2.0,1.0,2.0,3.0,5.0,9.0,300.0,6.0,1.0,2.0,0.0
11791,7.0,0.762,1.0,0.0,2.0,1.0,5.0,2.0,2277.964901664145,0.0,0.0,69.0,0.0
11792,2.0,0.624,1.0,0.0,2.0,3.0,5.0,5.0,300.0,4.0,1.0,31.0,0.0
11793,22.0,0.754,1.0,1.0,0.0,3.0,5.0,11.0,750.0,5.0,1.0,2.0,1.0
11794,48.0,0.939,1.0,1.0,2.0,3.0,1.0,17.0,750.0,5.0,2.0,24.0,0.0
11795,0.0,0.92,1.0,0.0,1.0,1.0,5.0,6.0,2277.964901664145,2.0,0.0,56.0,0.0
11796,2.0,0.624,1.0,1.0,2.0,2.0,5.0,4.0,75.0,6.0,1.0,14.0,1.0
11797,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,75.0,4.0,2.0,22.0,0.0
11798,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,4.0,120.0,0.0
11799,28.0,0.893,1.0,0.0,2.0,0.0,5.0,4.0,2277.964901664145,0.0,0.0,17.0,0.0
11800,2.0,0.624,1.0,1.0,2.0,2.0,5.0,9.0,7500.0,0.0,4.0,58.0,0.0
11801,7.0,0.762,1.0,1.0,2.0,2.0,5.0,21.0,750.0,5.0,5.0,22.0,0.0
11802,13.0,0.855,1.0,0.0,2.0,3.0,4.0,15.0,2277.964901664145,0.0,2.0,23.0,0.0
11803,0.0,0.92,2.0,1.0,0.0,2.0,5.0,4.0,10001.0,6.0,4.0,100.0,0.0
11804,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,5.0,314.0,0.0
11805,9.0,0.926,1.0,0.0,1.0,2.0,5.0,5.0,3000.0,6.0,2.0004270082732853,7.0,1.0
11806,0.0,0.92,1.0,1.0,2.0,2.0,5.0,6.0,3000.0,6.0,1.0,45.0,0.0
11807,13.0,0.855,1.0,0.0,2.0,1.0,5.0,4.0,2277.964901664145,0.0,0.0,63.0,0.0
11808,0.0,0.92,1.0,0.0,0.0,2.0,2.0,0.0,750.0,6.0,1.0,13.0,1.0
11809,0.0,0.92,2.0,1.0,2.0,2.0,5.0,8.0,2277.964901664145,0.0,1.0,3.0,0.0
11810,15.0,0.91,1.0,1.0,2.0,2.0,5.0,7.0,2277.964901664145,0.0,3.0,7.0,0.0
11811,9.0,0.926,2.0,0.0,0.0,2.0,5.0,1.0,10001.0,6.0,1.0,33.0,0.0
11812,15.0,0.91,1.0,1.0,2.0,2.0,2.0,21.0,2277.964901664145,0.0,5.0,46.0,0.0
11813,19.0,0.5579999999999999,1.0,0.0,1.0,2.0,5.0,3.0,2277.964901664145,0.0,0.0,24.0,0.0
11814,70.0,0.74,2.0,0.0,1.0,2.0,5.0,0.0,30.0,6.0,3.0,80.0,0.0
11815,13.0,0.855,1.0,1.0,2.0,4.0,5.0,21.0,10001.0,6.0,2.0,153.0,0.0
11816,21.0,0.794,1.0,1.0,0.0,2.0,5.0,8.0,300.0,6.0,2.0,22.0,0.0
11817,58.0,0.899,2.0,1.0,2.0,2.0,5.0,15.0,3000.0,6.0,0.0,12.0,0.0
11818,0.0,0.92,1.0,1.0,2.0,2.0,5.0,16.0,300.0,6.0,2.0,82.0,0.0
11819,9.0,0.926,2.0,0.0,2.0,3.0,5.0,13.0,750.0,5.0,5.0,44.0,0.0
11820,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,3000.0,6.0,2.0,5.0,0.0
11821,84.0,0.848,1.0,1.0,2.0,2.0,5.0,15.0,300.0,2.0,1.0,39.0,0.0
11822,110.0,0.7390000000000001,1.0,1.0,2.0,3.0,5.0,19.0,2277.964901664145,0.0,5.0,13.0,1.0
11823,0.0,0.92,2.0,1.0,2.0,2.0,5.0,12.0,7500.0,6.0,4.0,54.0,0.0
11824,27.0,0.698,2.0,0.0,2.0,2.0,5.0,2.0,2277.964901664145,0.0,1.0,144.0,1.0
11825,9.0,0.926,1.0,1.0,0.0,2.0,5.0,14.0,10001.0,6.0,5.0,98.0,0.0
11826,0.0,0.92,2.0,1.0,2.0,1.0,5.0,12.0,2277.964901664145,2.0,2.0,16.0,0.0
11827,0.0,0.92,1.0,1.0,2.0,2.0,5.0,4.0,75.0,6.0,1.0,52.0,0.0
11828,0.0,0.92,2.0,0.0,1.0,2.0,5.0,4.0,30.0,0.0,4.0,53.0,0.0
11829,110.0,0.7390000000000001,1.0,0.0,1.0,2.0,5.0,7.0,2277.964901664145,0.0,2.0,83.0,1.0
11830,0.0,0.92,1.0,1.0,2.0,2.0,4.0,10.0,300.0,2.0,5.0,22.0,0.0
11831,1.0,0.7759999999999999,2.0,1.0,1.0,3.0,5.0,8.0,75.0,6.0,2.0,24.0,0.0
11832,40.0,0.836,1.0,1.0,2.0,2.0,2.0,21.0,2277.964901664145,6.0,1.0,130.0,0.0
